,loss,accuracy,val_loss,val_accuracy
0,0.9874779582023621,0.5679000020027161,0.6029697060585022,0.7136812210083008
1,0.6710147261619568,0.6872666478157043,0.5530819296836853,0.7435824871063232
2,0.5860438942909241,0.7285333275794983,0.5535747408866882,0.7396332621574402
3,0.540498673915863,0.7499666810035706,0.49269500374794006,0.7644569873809814
4,0.5046687722206116,0.7698000073432922,0.4996906518936157,0.7698166370391846
5,0.4769257605075836,0.7853666543960571,0.48075756430625916,0.7839210033416748
6,0.4581048786640167,0.7942666411399841,0.47357261180877686,0.7844851613044739
7,0.42904195189476013,0.8084333539009094,0.4443289339542389,0.8011283278465271
8,0.40874624252319336,0.8228999972343445,0.44520336389541626,0.801692545413971
9,0.39207014441490173,0.8296999931335449,0.44524267315864563,0.803949236869812
10,0.3787006437778473,0.8382333517074585,0.4343002140522003,0.8155148029327393
11,0.35686999559402466,0.8436333537101746,0.4365517497062683,0.8070521950721741
12,0.3476123511791229,0.8511000275611877,0.4654037654399872,0.7960507869720459
13,0.33540159463882446,0.8589333295822144,0.4231666922569275,0.8259520530700684
14,0.31482160091400146,0.8704666495323181,0.454376757144928,0.8177714943885803
15,0.3031452000141144,0.8734999895095825,0.41839662194252014,0.8270803689956665
16,0.2922377586364746,0.8780999779701233,0.44871801137924194,0.8279266357421875
17,0.2807481586933136,0.8845666646957397,0.4314403235912323,0.8290550112724304
18,0.26585128903388977,0.8882333040237427,0.4389229714870453,0.8301833271980286
19,0.2634146213531494,0.890999972820282,0.4660470187664032,0.8214386701583862
20,0.25241419672966003,0.8966000080108643,0.5356901288032532,0.8118476867675781
21,0.24042564630508423,0.9052666425704956,0.43758171796798706,0.8315938115119934
22,0.23047050833702087,0.9057999849319458,0.42069175839424133,0.8403385281562805
23,0.2279295027256012,0.9083666801452637,0.43559134006500244,0.8448519110679626
24,0.21741290390491486,0.9114000201225281,0.41723504662513733,0.8510578274726868
25,0.21110276877880096,0.916866660118103,0.42969611287117004,0.8406205773353577
26,0.20173248648643494,0.9203000068664551,0.4437117874622345,0.8519040942192078
27,0.20235249400138855,0.9203333258628845,0.4354439079761505,0.8519040942192078
28,0.19047927856445312,0.9250666499137878,0.48715072870254517,0.8434414863586426
29,0.19650320708751678,0.92166668176651,0.4719317853450775,0.8513399362564087
30,0.17813988029956818,0.9311000108718872,0.4415062963962555,0.8538786768913269
31,0.17556026577949524,0.930400013923645,0.4700956344604492,0.8524682521820068
32,0.17029695212841034,0.9345333576202393,0.5464180707931519,0.8380817770957947
33,0.16987307369709015,0.9353333115577698,0.4312489330768585,0.8471086025238037
34,0.1647554636001587,0.9363333582878113,0.44769763946533203,0.8516219854354858
35,0.1657712757587433,0.9343000054359436,0.4175821542739868,0.8589562773704529
36,0.15604542195796967,0.939300000667572,0.4550149440765381,0.8485190272331238
37,0.1545899212360382,0.9401999711990356,0.450099378824234,0.8552891612052917
38,0.14741219580173492,0.9439666867256165,0.4248961806297302,0.8648800849914551
39,0.1460534632205963,0.9448666572570801,0.4488540291786194,0.858674168586731
40,0.140165776014328,0.9456333518028259,0.43270689249038696,0.8679831027984619
41,0.13991834223270416,0.9470666646957397,0.41291433572769165,0.8648800849914551
42,0.12895065546035767,0.9503999948501587,0.507172703742981,0.8490832448005676
43,0.134422168135643,0.9476000070571899,0.5973838567733765,0.8335683941841125
44,0.12925902009010315,0.9509000182151794,0.43708735704421997,0.8674188852310181
45,0.13193488121032715,0.9501000046730042,0.43903952836990356,0.866008460521698
46,0.12507280707359314,0.9523333311080933,0.4455159306526184,0.860930860042572
47,0.12127635627985,0.954200029373169,0.48163318634033203,0.8645980358123779
48,0.12431748956441879,0.9543666839599609,0.4383081793785095,0.8761636018753052
49,0.11627592891454697,0.9564999938011169,0.44229447841644287,0.8682651519775391
50,0.11247298121452332,0.9572333097457886,0.43221449851989746,0.870239794254303
51,0.11603716015815735,0.956766664981842,0.42715635895729065,0.866854727268219
52,0.10696813464164734,0.959766685962677,0.43551182746887207,0.8727785348892212
53,0.11219282448291779,0.9581000208854675,0.4411247968673706,0.871932327747345
54,0.10861613601446152,0.9597333073616028,0.45100221037864685,0.8662905693054199
55,0.10726327449083328,0.9595999717712402,0.5137505531311035,0.8550070524215698
56,0.10289356112480164,0.9620000123977661,0.44568273425102234,0.8691114187240601
57,0.10176271945238113,0.9603999853134155,0.4384218454360962,0.871932327747345
58,0.10593615472316742,0.9609333276748657,0.44752368330955505,0.869957685470581
59,0.10182548314332962,0.9611666798591614,0.4382806420326233,0.869393527507782
60,0.10019692033529282,0.9628000259399414,0.4627554416656494,0.8620592355728149
61,0.09858362376689911,0.9639666676521301,0.4139467179775238,0.8775740265846252
62,0.09905160218477249,0.9638333320617676,0.4493926763534546,0.8657263517379761
63,0.09511053562164307,0.9644333124160767,0.4320104122161865,0.8753173351287842
64,0.09518340975046158,0.9646000266075134,0.41803449392318726,0.8764457106590271
65,0.09354142844676971,0.9642999768257141,0.4091489613056183,0.875881552696228
66,0.09399420768022537,0.9649999737739563,0.432416707277298,0.8772919774055481
67,0.08864758908748627,0.9682666659355164,0.4534434974193573,0.8747531771659851
68,0.08960555493831635,0.9676666855812073,0.47779783606529236,0.8665726184844971
69,0.08698677271604538,0.9678666591644287,0.46234989166259766,0.8789845108985901
70,0.08971340954303741,0.9672333598136902,0.44828739762306213,0.8764457106590271
71,0.08823925256729126,0.9675666689872742,0.44247689843177795,0.8739069104194641
72,0.07779908180236816,0.97243332862854,0.462861031293869,0.8722143769264221
73,0.07797444611787796,0.9716333150863647,0.46084529161453247,0.8789845108985901
74,0.08241371810436249,0.9696666598320007,0.5103305578231812,0.8662905693054199
75,0.08052081614732742,0.9700000286102295,0.47054049372673035,0.8767277598381042
76,0.08259379863739014,0.9699333310127258,0.4596061110496521,0.869393527507782
77,0.08100731670856476,0.970466673374176,0.4317615330219269,0.8829337358474731
78,0.07666250318288803,0.9718000292778015,0.42748787999153137,0.8798307180404663
79,0.0795435905456543,0.971666693687439,0.4578840434551239,0.870803952217102
80,0.07862173765897751,0.9702000021934509,0.44705790281295776,0.8781382441520691
81,0.0799705982208252,0.970966637134552,0.47259554266929626,0.871932327747345
82,0.07703183591365814,0.97243332862854,0.42527833580970764,0.8781382441520691
83,0.07093913853168488,0.9736999869346619,0.4472354054450989,0.8801128268241882
84,0.07682868838310242,0.9719666838645935,0.4645608067512512,0.8767277598381042
85,0.07484666258096695,0.9730666875839233,0.46672937273979187,0.8736248016357422
86,0.0692109763622284,0.974399983882904,0.4637486934661865,0.869393527507782
87,0.07547823339700699,0.9719333052635193,0.45463016629219055,0.8775740265846252
88,0.07249266654253006,0.9733333587646484,0.44035544991493225,0.8739069104194641
89,0.07397201657295227,0.9733666777610779,0.44234997034072876,0.8795486688613892
90,0.06830475479364395,0.9753000140190125,0.47441336512565613,0.8739069104194641
91,0.06790217012166977,0.9751999974250793,0.440142422914505,0.8823695182800293
92,0.0688868910074234,0.9753333330154419,0.43996310234069824,0.8832157850265503
93,0.06675496697425842,0.9762333035469055,0.462338924407959,0.8753173351287842
94,0.06881578266620636,0.9744333624839783,0.4631010591983795,0.8784202933311462
95,0.07029324769973755,0.9750666618347168,0.4592517614364624,0.8789845108985901
96,0.06993279606103897,0.9736999869346619,0.4396218955516815,0.8823695182800293
97,0.0680214986205101,0.9751333594322205,0.44470277428627014,0.8789845108985901
98,0.06876063346862793,0.9749666452407837,0.45094043016433716,0.8798307180404663
99,0.06559831649065018,0.9771666526794434,0.4424285292625427,0.8815232515335083
