,loss,accuracy,val_loss,val_accuracy
0,0.8493236899375916,0.633899986743927,0.49753957986831665,0.7715091705322266
1,0.5495389103889465,0.7497333288192749,0.44821691513061523,0.798025369644165
2,0.47438594698905945,0.7857999801635742,0.44173189997673035,0.8186177611351013
3,0.4258832335472107,0.812333345413208,0.4025920331478119,0.8307475447654724
4,0.39662542939186096,0.8256666660308838,0.40988263487815857,0.8256699442863464
5,0.3718881607055664,0.837233304977417,0.39951345324516296,0.8296191692352295
6,0.3467191457748413,0.8494666814804077,0.4106124937534332,0.8324400782585144
7,0.3248008191585541,0.8618000149726868,0.38188865780830383,0.8454160690307617
8,0.30701252818107605,0.8685333132743835,0.388929158449173,0.8372355699539185
9,0.2845885157585144,0.8818333148956299,0.3853534460067749,0.8448519110679626
10,0.2678639590740204,0.889033317565918,0.40250933170318604,0.8411847949028015
11,0.2509218752384186,0.897266685962677,0.4087504744529724,0.8440056443214417
12,0.2441074550151825,0.8995000123977661,0.3867245614528656,0.8459802269935608
13,0.2277463972568512,0.9064000248908997,0.3823259472846985,0.8519040942192078
14,0.2182047963142395,0.9118666648864746,0.3652339279651642,0.85782790184021
15,0.20079419016838074,0.920199990272522,0.354570209980011,0.8662905693054199
16,0.18949195742607117,0.9240333437919617,0.4026910364627838,0.8544428944587708
17,0.17710265517234802,0.9294000267982483,0.4121900796890259,0.8674188852310181
18,0.16855844855308533,0.9340333342552185,0.3865875005722046,0.859520435333252
19,0.16193260252475739,0.9376333355903625,0.36152374744415283,0.8637517690658569
20,0.15648391842842102,0.9380000233650208,0.37903910875320435,0.8648800849914551
21,0.150066539645195,0.9417999982833862,0.39529210329055786,0.864315927028656
22,0.14217180013656616,0.9452333450317383,0.39162251353263855,0.8671368360519409
23,0.14081153273582458,0.946566641330719,0.36096060276031494,0.8775740265846252
24,0.13397257030010223,0.9504333138465881,0.3951754868030548,0.861212968826294
25,0.1298416703939438,0.9503333568572998,0.39574888348579407,0.8761636018753052
26,0.12857362627983093,0.9527000188827515,0.3784804046154022,0.8809590935707092
27,0.11776779592037201,0.954800009727478,0.4555785655975342,0.856981635093689
28,0.11535026878118515,0.9568333625793457,0.3610363006591797,0.8849083185195923
29,0.11077532917261124,0.9581999778747559,0.37240615487098694,0.8798307180404663
30,0.10921072959899902,0.9592666625976562,0.3803757429122925,0.8854724764823914
31,0.10643215477466583,0.959933340549469,0.3648119568824768,0.8891396522521973
32,0.10378220677375793,0.959933340549469,0.3920787572860718,0.8795486688613892
33,0.09771522879600525,0.9641000032424927,0.3887321949005127,0.8854724764823914
34,0.09269608557224274,0.9662333130836487,0.3813607394695282,0.8840620517730713
35,0.09181714057922363,0.9658666849136353,0.3717423379421234,0.8916783928871155
36,0.09418123215436935,0.9645666480064392,0.38197821378707886,0.8851904273033142
37,0.09371497482061386,0.9652666449546814,0.3802538216114044,0.8871650099754333
38,0.0920088067650795,0.9652666449546814,0.41361182928085327,0.8820874691009521
39,0.08320433646440506,0.9700000286102295,0.4020274579524994,0.8834978938102722
40,0.08202049881219864,0.9696000218391418,0.3832319676876068,0.8891396522521973
41,0.0797397717833519,0.9701333045959473,0.404071182012558,0.8846262097358704
42,0.07788123190402985,0.9711999893188477,0.39473435282707214,0.8854724764823914
43,0.074118472635746,0.9721333384513855,0.40213847160339355,0.8897038102149963
44,0.07307827472686768,0.9723333120346069,0.3943561911582947,0.8913963437080383
45,0.07425414770841599,0.9728333353996277,0.4000115394592285,0.8894217014312744
46,0.07398521900177002,0.9718666672706604,0.3972455859184265,0.8897038102149963
47,0.07035215198993683,0.9737333059310913,0.409091591835022,0.8894217014312744
48,0.06656643748283386,0.9759666919708252,0.4154107868671417,0.8913963437080383
49,0.06488190591335297,0.9755666851997375,0.42765012383461,0.8863187432289124
50,0.06747587025165558,0.9753000140190125,0.39989861845970154,0.8899859189987183
51,0.06779427826404572,0.9742333292961121,0.38979268074035645,0.8939351439476013
52,0.06780465692281723,0.9754999876022339,0.3777146637439728,0.8891396522521973
53,0.05957736447453499,0.9782999753952026,0.3679715394973755,0.8944993019104004
54,0.06310102343559265,0.977400004863739,0.4443149268627167,0.8761636018753052
55,0.06317310780286789,0.9771000146865845,0.3892023265361786,0.8882933855056763
56,0.05796337500214577,0.9786666631698608,0.3853238523006439,0.8944993019104004
57,0.05960533767938614,0.979366660118103,0.39600104093551636,0.8891396522521973
58,0.06165489926934242,0.977066695690155,0.39136096835136414,0.8936530351638794
59,0.05757743492722511,0.9793000221252441,0.42403873801231384,0.8897038102149963
60,0.05329154059290886,0.9807999730110168,0.38876086473464966,0.8959097266197205
61,0.05155237391591072,0.9817333221435547,0.3925129771232605,0.8897038102149963
62,0.05319492146372795,0.9804333448410034,0.39784854650497437,0.8942171931266785
63,0.04979497939348221,0.982200026512146,0.430894672870636,0.8902679681777954
64,0.04929158836603165,0.9819333553314209,0.39063355326652527,0.8953455686569214
65,0.052883047610521317,0.9810000061988831,0.40363243222236633,0.8961918354034424
66,0.05313074216246605,0.9807666540145874,0.41901248693466187,0.8930888772010803
67,0.05245756730437279,0.9815000295639038,0.3981850743293762,0.8967559933662415
68,0.05176383629441261,0.9817666411399841,0.41309410333633423,0.8922426104545593
69,0.04677457734942436,0.9839000105857849,0.3867640793323517,0.8928067684173584
70,0.04742909595370293,0.9826333522796631,0.40811702609062195,0.8942171931266785
71,0.04918072372674942,0.9820666909217834,0.41024067997932434,0.8860366940498352
72,0.05000069737434387,0.9825666546821594,0.42352208495140076,0.8857545852661133
73,0.04431818425655365,0.983299970626831,0.42386946082115173,0.8905500769615173
74,0.0442633219063282,0.9846333265304565,0.4136555790901184,0.8930888772010803
75,0.04325113818049431,0.9845666885375977,0.40672042965888977,0.8967559933662415
76,0.04486728832125664,0.9841333627700806,0.4079529643058777,0.8908321857452393
77,0.04515555873513222,0.984000027179718,0.4341620206832886,0.8885754346847534
78,0.04499367997050285,0.9837333559989929,0.40035781264305115,0.8967559933662415
79,0.04554709792137146,0.9841333627700806,0.40662190318107605,0.8970381021499634
80,0.042686935514211655,0.9844666719436646,0.41538169980049133,0.8961918354034424
81,0.0418940931558609,0.9851999878883362,0.4085497558116913,0.8939351439476013
82,0.042274247854948044,0.9847999811172485,0.4167722165584564,0.8950634598731995
83,0.03908190876245499,0.9861999750137329,0.4015149474143982,0.8970381021499634
84,0.04297572001814842,0.9849666953086853,0.4021523892879486,0.9012693762779236
85,0.0408969409763813,0.9850666522979736,0.41453829407691956,0.9004231095314026
86,0.04042505845427513,0.9858333468437195,0.41086769104003906,0.8967559933662415
87,0.03841887041926384,0.9866333603858948,0.41285914182662964,0.8978843688964844
88,0.0399039052426815,0.9860333204269409,0.4022797644138336,0.8990126848220825
89,0.03848724067211151,0.9850666522979736,0.4165012836456299,0.8956276178359985
90,0.04185277223587036,0.9846333265304565,0.39299359917640686,0.9004231095314026
91,0.03868500888347626,0.9865999817848206,0.4070202112197876,0.8970381021499634
92,0.03754052147269249,0.9869999885559082,0.3960639238357544,0.8995768427848816
93,0.04114004597067833,0.9853333234786987,0.4001125693321228,0.8998589515686035
94,0.038400035351514816,0.9862666726112366,0.3912588357925415,0.9023977518081665
95,0.03354392945766449,0.9878000020980835,0.40947553515434265,0.8970381021499634
96,0.03713047504425049,0.9872333407402039,0.4000176191329956,0.9029619097709656
97,0.03644661232829094,0.9867333173751831,0.40156376361846924,0.9046544432640076
98,0.036887846887111664,0.9869999885559082,0.3990879952907562,0.8976022601127625
99,0.03787869215011597,0.9868999719619751,0.39771705865859985,0.9094499349594116
